x1,y1,x2,y2,dx,dy,magnitude,angle_deg
840.0000,1949.0000,841.4059,1950.5172,1.4059,1.5172,2.0684,47.1811
4805.0000,2348.0000,4806.8857,2346.8347,1.8857,-1.1653,2.2167,-31.7137
3471.0000,1326.0000,3479.2314,1327.9271,8.2314,1.9271,8.4540,13.1766
1672.0000,1193.0000,1674.2946,1193.0507,2.2946,0.0507,2.2951,1.2648
2870.0000,2122.0000,2871.8018,2121.7991,1.8018,-0.2009,1.8129,-6.3632
4000.0000,1532.0000,4008.7874,1531.7823,8.7874,-0.2177,8.7900,-1.4189
1597.0000,1875.0000,1600.6113,1873.2324,3.6113,-1.7676,4.0207,-26.0796
4096.0000,2414.0000,4103.9673,2413.5391,7.9673,-0.4609,7.9806,-3.3111
3230.0000,2178.0000,3223.1758,2179.1060,-6.8242,1.1060,6.9133,170.7945
3223.0000,1527.0000,3230.8564,1527.2456,7.8564,0.2456,7.8603,1.7906
2856.0000,2045.0000,2860.8176,2046.1530,4.8176,1.1530,4.9537,13.4589
4238.0000,2348.0000,4238.3916,2347.7056,0.3916,-0.2944,0.4899,-36.9384
1707.0000,2116.0000,1708.1486,2115.8979,1.1486,-0.1021,1.1531,-5.0775
3627.0000,2246.0000,3633.9304,2245.6838,6.9304,-0.3162,6.9376,-2.6120
3323.0000,2099.0000,3329.1978,2098.9707,6.1978,-0.0293,6.1978,-0.2708
443.0000,1908.0000,449.0486,1908.2125,6.0486,0.2125,6.0523,2.0123
1839.0000,1927.0000,1848.8566,1927.6821,9.8566,0.6821,9.8801,3.9589
1882.0000,2283.0000,1909.8918,2335.5220,27.8918,52.5220,59.4686,62.0294
1811.0000,2056.0000,1815.6068,2050.9058,4.6068,-5.0942,6.8683,-47.8764
3357.0000,2334.0000,3360.3169,2333.6738,3.3169,-0.3262,3.3329,-5.6162
934.0000,2087.0000,935.9202,2087.3455,1.9202,0.3455,1.9510,10.1990
4686.0000,1793.0000,4694.6855,1770.2327,8.6855,-22.7673,24.3678,-69.1186
4628.0000,2359.0000,4632.3940,2359.6086,4.3940,0.6086,4.4360,7.8862
365.0000,1361.0000,366.5133,1361.5769,1.5133,0.5769,1.6196,20.8675
99.0000,1809.0000,110.8563,1809.5409,11.8563,0.5409,11.8686,2.6121
3640.0000,2061.0000,3642.6587,2044.0181,2.6587,-16.9819,17.1888,-81.1020
2860.0000,1575.0000,2870.7429,1575.1028,10.7429,0.1028,10.7434,0.5482
1712.0000,1973.0000,1714.7042,1972.6722,2.7042,-0.3278,2.7240,-6.9107
722.0000,1969.0000,725.6263,1969.6007,3.6263,0.6007,3.6757,9.4059
1618.0000,2169.0000,1619.3236,2169.0613,1.3236,0.0613,1.3250,2.6507
3764.0000,2614.0000,3765.5828,2614.1877,1.5828,0.1877,1.5939,6.7647
1079.0000,1379.0000,1081.5205,1379.1118,2.5205,0.1118,2.5230,2.5401
2266.0000,2996.0000,2266.3657,2995.5596,0.3657,-0.4404,0.5725,-50.2945
3434.0000,2387.0000,3442.0178,2387.0051,8.0178,0.0051,8.0178,0.0366
2794.0000,2147.0000,2798.6682,2147.0706,4.6682,0.0706,4.6687,0.8659
2814.0000,2165.0000,2821.6003,2167.6865,7.6003,2.6865,8.0612,19.4672
4312.0000,2460.0000,4312.6401,2459.8838,0.6401,-0.1162,0.6506,-10.2895
1970.0000,2253.0000,1971.7260,2252.7690,1.7260,-0.2310,1.7413,-7.6217
340.0000,1986.0000,345.1925,1986.8055,5.1925,0.8055,5.2546,8.8183
4225.0000,743.0000,4226.2446,742.6549,1.2446,-0.3451,1.2916,-15.4969
1264.0000,1272.0000,1266.9543,1272.0354,2.9543,0.0354,2.9546,0.6865
3737.0000,1739.0000,3747.4907,1737.2255,10.4907,-1.7745,10.6397,-9.6009
193.0000,1948.0000,195.4967,1947.8627,2.4967,-0.1373,2.5005,-3.1484
89.0000,2259.0000,91.3317,2259.6775,2.3317,0.6775,2.4281,16.2016
429.0000,1875.0000,434.2037,1875.6168,5.2037,0.6168,5.2401,6.7601
2922.0000,1477.0000,2928.6558,1475.2063,6.6558,-1.7937,6.8932,-15.0827
3640.0000,1485.0000,3646.6423,1486.8680,6.6423,1.8680,6.9000,15.7077
120.0000,1954.0000,121.9374,1954.6218,1.9374,0.6218,2.0347,17.7946
836.0000,1296.0000,839.9313,1295.8115,3.9313,-0.1885,3.9359,-2.7448
2459.0000,653.0000,2460.2151,653.0120,1.2151,0.0120,1.2151,0.5670
3570.0000,968.0000,3572.9951,968.4997,2.9951,0.4997,3.0365,9.4718
1109.0000,1962.0000,1119.5673,1963.5601,10.5673,1.5601,10.6818,8.3980
822.0000,1198.0000,824.2249,1197.3550,2.2249,-0.6450,2.3165,-16.1677
4378.0000,2041.0000,4382.0874,2039.7441,4.0874,-1.2559,4.2760,-17.0796
2251.0000,1979.0000,2252.6965,1979.4729,1.6965,0.4729,1.7612,15.5756
3339.0000,2172.0000,3341.7231,2171.7598,2.7231,-0.2402,2.7337,-5.0416
194.0000,1207.0000,195.7749,1204.6361,1.7749,-2.3639,2.9561,-53.0993
1984.0000,2020.0000,1998.7294,2018.0870,14.7294,-1.9130,14.8531,-7.3998
1531.0000,803.0000,1531.5236,803.4368,0.5236,0.4368,0.6819,39.8397
3669.0000,1008.0000,3673.0176,1008.0068,4.0176,0.0068,4.0176,0.0975
1459.0000,1487.0000,1472.6356,1486.0305,13.6356,-0.9695,13.6700,-4.0668
3157.0000,1483.0000,3164.8923,1483.8704,7.8923,0.8704,7.9402,6.2931
1010.0000,1839.0000,1014.3315,1839.5559,4.3315,0.5559,4.3670,7.3134
4373.0000,1928.0000,4381.1426,1928.9951,8.1426,0.9951,8.2032,6.9677
2216.0000,427.0000,2216.2273,427.0103,0.2273,0.0103,0.2275,2.5830
4335.0000,2214.0000,4341.7563,2215.4463,6.7563,1.4463,6.9094,12.0826
1533.0000,1959.0000,1537.2726,1959.4495,4.2726,0.4495,4.2962,6.0053
4769.0000,688.0000,4770.2437,687.8936,1.2437,-0.1064,1.2482,-4.8921
3784.0000,1613.0000,3792.0000,1615.5137,8.0000,2.5137,8.3856,17.4432
18.0000,1214.0000,19.7266,1213.2396,1.7266,-0.7604,1.8866,-23.7680
2006.0000,2018.0000,2010.6533,1999.1118,4.6533,-18.8882,19.4529,-76.1601
2951.0000,1939.0000,2958.7217,1940.3966,7.7217,1.3966,7.8470,10.2522
2246.0000,2058.0000,2248.9111,2057.7732,2.9111,-0.2268,2.9200,-4.4549
926.0000,2076.0000,926.6251,2075.8354,0.6251,-0.1646,0.6464,-14.7488
3535.0000,2685.0000,3535.3550,2684.5471,0.3550,-0.4529,0.5754,-51.9097
138.0000,1954.0000,141.0833,1953.8486,3.0833,-0.1514,3.0870,-2.8106
2916.0000,1350.0000,2917.2969,1350.5337,1.2969,0.5337,1.4024,22.3682
812.0000,1190.0000,813.8046,1189.7463,1.8046,-0.2537,1.8224,-8.0012
4150.0000,799.0000,4152.7729,799.7551,2.7729,0.7551,2.8739,15.2322
4604.0000,2097.0000,4608.0112,2096.9717,4.0112,-0.0283,4.0113,-0.4045
4373.0000,2370.0000,4373.9248,2370.2439,0.9248,0.2439,0.9564,14.7741
4685.0000,668.0000,4685.9150,667.7406,0.9150,-0.2594,0.9511,-15.8272
4768.0000,1092.0000,4772.0103,1092.3297,4.0103,0.3297,4.0238,4.7001
1929.0000,859.0000,1928.6779,859.3976,-0.3221,0.3976,0.5117,129.0163
1254.0000,1954.0000,1257.6959,1954.6106,3.6959,0.6106,3.7460,9.3810
120.0000,1836.0000,124.5646,1835.2230,4.5646,-0.7770,4.6302,-9.6602
2615.0000,2274.0000,2616.0020,2274.4888,1.0020,0.4888,1.1148,26.0039
1125.0000,2189.0000,1127.0043,2188.9973,2.0043,-0.0027,2.0043,-0.0768
1211.0000,2204.0000,1214.5920,2204.7791,3.5920,0.7791,3.6756,12.2370
1840.0000,1673.0000,1845.2064,1673.6256,5.2064,0.6256,5.2439,6.8519
829.0000,2025.0000,830.4979,2025.0010,1.4979,0.0010,1.4979,0.0374
4418.0000,1385.0000,4428.1660,1384.5291,10.1660,-0.4709,10.1769,-2.6524
4669.0000,2160.0000,4674.4829,2160.0071,5.4829,0.0071,5.4829,0.0740
3292.0000,2045.0000,3299.6204,2045.0509,7.6204,0.0509,7.6205,0.3827
4635.0000,2126.0000,4643.3340,2126.1201,8.3340,0.1201,8.3348,0.8257
1241.0000,371.0000,1241.2721,371.4454,0.2721,0.4454,0.5220,58.5812
3651.0000,1640.0000,3653.1550,1643.3566,2.1550,3.3566,3.9888,57.2982
404.0000,1390.0000,403.3458,1381.9767,-0.6542,-8.0233,8.0499,-94.6613
1835.0000,2337.0000,1841.0627,2339.8813,6.0627,2.8813,6.7126,25.4196
131.0000,1975.0000,133.5728,1975.5938,2.5728,0.5938,2.6404,12.9953
968.0000,1464.0000,971.1478,1464.3164,3.1478,0.3164,3.1636,5.7400
4535.0000,509.0000,4536.2271,508.2163,1.2271,-0.7837,1.4560,-32.5655
3779.0000,2802.0000,3779.7617,2802.2122,0.7617,0.2122,0.7907,15.5639
1140.0000,2041.0000,1142.2537,2040.9159,2.2537,-0.0841,2.2552,-2.1373
2959.0000,830.0000,2961.7734,829.7629,2.7734,-0.2371,2.7836,-4.8868
4057.0000,2184.0000,4064.4622,2185.6650,7.4622,1.6650,7.6457,12.5784
3064.0000,779.0000,3064.4736,779.4891,0.4736,0.4891,0.6808,45.9189
509.0000,2065.0000,512.2850,2065.6677,3.2850,0.6677,3.3522,11.4896
2701.0000,1986.0000,2710.0916,1987.3590,9.0916,1.3590,9.1926,8.5016
3497.0000,1971.0000,3505.8054,1970.6643,8.8054,-0.3357,8.8118,-2.1833
4521.0000,2176.0000,4528.6577,2176.3367,7.6577,0.3367,7.6651,2.5174
4202.0000,2068.0000,4206.2778,2068.4771,4.2778,0.4771,4.3043,6.3632
4278.0000,2258.0000,4272.9165,2259.1423,-5.0835,1.1423,5.2103,167.3352
2871.0000,1397.0000,2872.4780,1397.1790,1.4780,0.1790,1.4888,6.9036
4417.0000,2457.0000,4423.3975,2459.2222,6.3975,2.2222,6.7724,19.1547
4121.0000,2400.0000,4122.2271,2400.7522,1.2271,0.7522,1.4393,31.5088
1837.0000,3108.0000,1837.3568,3107.8840,0.3568,-0.1160,0.3752,-18.0046
3903.0000,2497.0000,3903.7368,2497.1060,0.7368,0.1060,0.7444,8.1833
4603.0000,2455.0000,4603.2495,2454.3970,0.2495,-0.6030,0.6526,-67.5219
2148.0000,2454.0000,2149.6614,2454.3416,1.6614,0.3416,1.6961,11.6172
1368.0000,2091.0000,1368.5885,2090.8406,0.5885,-0.1594,0.6097,-15.1575
2437.0000,1248.0000,2448.4460,1246.3766,11.4460,-1.6234,11.5606,-8.0725
1270.0000,1220.0000,1272.1774,1219.3617,2.1774,-0.6383,2.2690,-16.3387
1861.0000,2313.0000,1861.9408,2312.0415,0.9408,-0.9585,1.3431,-45.5339
3469.0000,1536.0000,3478.2314,1535.7773,9.2314,-0.2227,9.2341,-1.3817
3970.0000,1419.0000,3975.4343,1417.7382,5.4343,-1.2618,5.5789,-13.0723
1424.0000,1396.0000,1426.8123,1396.1385,2.8123,0.1385,2.8157,2.8205
4445.0000,410.0000,4445.7593,410.3709,0.7593,0.3709,0.8450,26.0357
4445.0000,2468.0000,4446.8320,2469.5911,1.8320,1.5911,2.4265,40.9733
3276.0000,2904.0000,3277.8718,2904.0339,1.8718,0.0339,1.8721,1.0386
213.0000,1444.0000,218.0856,1442.8425,5.0856,-1.1575,5.2156,-12.8220
1488.0000,1327.0000,1488.0122,1326.9888,0.0122,-0.0112,0.0166,-42.6141
3746.0000,726.0000,3746.2395,726.7816,0.2395,0.7816,0.8175,72.9639
4081.0000,2311.0000,4084.7717,2312.8630,3.7717,1.8630,4.2068,26.2870
4350.0000,2676.0000,4350.3560,2676.1096,0.3560,0.1096,0.3725,17.1165
1693.0000,2913.0000,1694.1215,2912.9797,1.1215,-0.0203,1.1216,-1.0352
4432.0000,1932.0000,4432.0000,1932.0000,0.0000,0.0000,0.0000,0.0000
1086.0000,1806.0000,1088.2532,1807.4468,2.2532,1.4468,2.6777,32.7048
3083.0000,1550.0000,3090.1545,1551.8130,7.1545,1.8130,7.3807,14.2196
516.0000,1398.0000,518.7129,1397.9319,2.7129,-0.0681,2.7137,-1.4383
1215.0000,2313.0000,1217.2145,2313.4854,2.2145,0.4854,2.2670,12.3622
1872.0000,1868.0000,1878.5626,1866.7212,6.5626,-1.2788,6.6861,-11.0266
3235.0000,2907.0000,3236.4741,2907.5068,1.4741,0.5068,1.5588,18.9741
4656.0000,2233.0000,4657.2339,2232.7712,1.2339,-0.2288,1.2549,-10.5032
3969.0000,521.0000,3968.4976,520.9783,-0.5024,-0.0217,0.5029,-177.5307
2985.0000,1990.0000,2992.7092,1990.5011,7.7092,0.5011,7.7255,3.7190
4392.0000,1899.0000,4405.4175,1898.2284,13.4175,-0.7716,13.4396,-3.2913
1824.0000,1858.0000,1827.2584,1857.7865,3.2584,-0.2135,3.2654,-3.7488
2903.0000,1837.0000,2896.7002,1829.4259,-6.2998,-7.5741,9.8516,-129.7522
2766.0000,2084.0000,2770.4224,2085.4062,4.4224,1.4062,4.6406,17.6399
364.0000,2012.0000,365.9975,2011.5045,1.9975,-0.4955,2.0580,-13.9314
50.0000,1952.0000,53.6209,1952.4224,3.6209,0.4224,3.6455,6.6532
1848.0000,1887.0000,1857.6559,1886.3282,9.6559,-0.6718,9.6792,-3.9796
1742.0000,703.0000,1742.6082,703.5804,0.6082,0.5804,0.8407,43.6615
4718.0000,555.0000,4720.4023,553.5966,2.4023,-1.4034,2.7822,-30.2923
1203.0000,1342.0000,1205.4185,1343.1871,2.4185,1.1871,2.6941,26.1448
3159.0000,1631.0000,3163.7781,1631.0657,4.7781,0.0657,4.7785,0.7875
498.0000,2032.0000,510.5040,2030.8770,12.5040,-1.1230,12.5543,-5.1323
1640.0000,1905.0000,1644.7611,1904.6132,4.7611,-0.3868,4.7768,-4.6451
3522.0000,1742.0000,3540.5059,1793.2018,18.5059,51.2018,54.4435,70.1286
990.0000,2236.0000,991.9996,2235.9998,1.9996,-0.0002,1.9996,-0.0070
2793.0000,1786.0000,2804.6624,1788.3251,11.6624,2.3251,11.8919,11.2750
1951.0000,1765.0000,1964.4974,1764.7205,13.4974,-0.2795,13.5003,-1.1865
2643.0000,1710.0000,2657.1221,1709.7001,14.1221,-0.2999,14.1253,-1.2167
3210.0000,1648.0000,3210.0090,1648.0089,0.0090,0.0089,0.0127,44.6102
2566.0000,1247.0000,2571.6414,1247.2314,5.6414,0.2314,5.6461,2.3493
151.0000,1931.0000,155.0440,1932.5795,4.0440,1.5795,4.3415,21.3341
2661.0000,2041.0000,2663.2827,2041.0326,2.2827,0.0326,2.2829,0.8180
962.0000,1777.0000,967.3491,1768.4531,5.3491,-8.5469,10.0828,-57.9593
755.0000,2147.0000,757.1103,2148.4927,2.1103,1.4927,2.5848,35.2730
2827.0000,2223.0000,2830.9568,2223.8450,3.9568,0.8450,4.0460,12.0544
55.0000,1448.0000,57.4961,1447.4349,2.4961,-0.5651,2.5592,-12.7557
700.0000,1050.0000,703.4886,1046.0382,3.4886,-3.9618,5.2789,-48.6337
1843.0000,1847.0000,1847.6674,1846.6755,4.6674,-0.3245,4.6786,-3.9767
3204.0000,1986.0000,3215.1467,1985.6119,11.1467,-0.3881,11.1535,-1.9939
1313.0000,1120.0000,1313.0675,1120.6855,0.0675,0.6855,0.6889,84.3763
139.0000,1379.0000,144.5133,1378.0973,5.5133,-0.9027,5.5867,-9.2987
1519.0000,819.0000,1519.3114,818.9754,0.3114,-0.0246,0.3124,-4.5163
2799.0000,2191.0000,2802.5027,2192.7590,3.5027,1.7590,3.9196,26.6656
1939.0000,1460.0000,1935.0826,1457.6962,-3.9174,-2.3038,4.5446,-149.5398
555.0000,1999.0000,557.2076,1999.6144,2.2076,0.6144,2.2915,15.5517
3463.0000,1383.0000,3466.5686,1383.9703,3.5686,0.9703,3.6982,15.2115
1858.0000,3011.0000,1859.7010,3012.9971,1.7010,1.9971,2.6233,49.5765
1728.0000,715.0000,1728.1118,715.1278,0.1118,0.1278,0.1698,48.8180
223.0000,2021.0000,226.3753,2021.7981,3.3753,0.7981,3.4684,13.3034
3054.0000,873.0000,3054.7566,873.4711,0.7566,0.4711,0.8913,31.9072
3261.0000,1910.0000,3272.5054,1909.8793,11.5054,-0.1207,11.5060,-0.6012
738.0000,2166.0000,740.3420,2166.3916,2.3420,0.3916,2.3746,9.4923
2977.0000,1837.0000,2982.1919,1838.3391,5.1919,1.3391,5.3618,14.4627
1339.0000,2228.0000,1341.2169,2228.4788,2.2169,0.4788,2.2680,12.1863
935.0000,1355.0000,936.8266,1355.4738,1.8266,0.4738,1.8870,14.5401
4338.0000,2305.0000,4338.8472,2305.3743,0.8472,0.3743,0.9262,23.8352
3111.0000,1673.0000,3125.8843,1671.4319,14.8843,-1.5681,14.9667,-6.0141
3807.0000,2858.0000,3807.8945,2858.5842,0.8945,0.5842,1.0684,33.1490
291.0000,2429.0000,293.3790,2429.9578,2.3790,0.9578,2.5646,21.9290
1183.0000,1964.0000,1190.2474,1963.8236,7.2474,-0.1764,7.2496,-1.3942
2463.0000,2181.0000,2465.9819,2181.0396,2.9819,0.0396,2.9822,0.7599
2305.0000,2250.0000,2305.9333,2249.6348,0.9333,-0.3652,1.0023,-21.3712
1549.0000,1952.0000,1553.0973,1951.7335,4.0973,-0.2665,4.1059,-3.7212
3675.0000,1771.0000,3689.9165,1770.2410,14.9165,-0.7590,14.9358,-2.9130
593.0000,2077.0000,596.2675,2075.8181,3.2675,-1.1819,3.4747,-19.8854
2149.0000,2205.0000,2150.9304,2205.0237,1.9304,0.0237,1.9306,0.7028
2371.0000,2062.0000,2375.7039,2062.0349,4.7039,0.0349,4.7040,0.4252
1495.0000,1032.0000,1497.2313,1031.7686,2.2313,-0.2314,2.2433,-5.9219
3522.0000,2303.0000,3522.7656,2302.4221,0.7656,-0.5779,0.9592,-37.0449
2497.0000,2264.0000,2502.7036,2266.0938,5.7036,2.0938,6.0758,20.1578
359.0000,1953.0000,361.2645,1952.8068,2.2645,-0.1932,2.2728,-4.8774
3256.0000,2088.0000,3388.7339,2215.8738,132.7339,127.8738,184.3095,43.9316
3281.0000,2581.0000,3281.7791,2580.9385,0.7791,-0.0615,0.7815,-4.5154
3625.0000,1869.0000,3626.5740,1868.5190,1.5740,-0.4810,1.6458,-16.9915
3505.0000,1896.0000,3514.6165,1895.0221,9.6165,-0.9779,9.6660,-5.8065
980.0000,2688.0000,980.6850,2688.0564,0.6850,0.0564,0.6873,4.7066
3810.0000,1795.0000,3821.5894,1793.4111,11.5894,-1.5889,11.6978,-7.8064
353.0000,1378.0000,354.3691,1378.8348,1.3691,0.8348,1.6036,31.3729
4654.0000,2166.0000,4658.2148,2165.9973,4.2148,-0.0027,4.2148,-0.0365
2936.0000,1939.0000,2939.7969,1941.7799,3.7969,2.7799,4.7058,36.2100
2021.0000,1802.0000,2027.8831,1809.6560,6.8831,7.6560,10.2952,48.0432
4756.0000,1687.0000,4768.3091,1686.8406,12.3091,-0.1594,12.3101,-0.7420
3055.0000,2197.0000,3052.6228,2190.8845,-2.3772,-6.1155,6.5613,-111.2420
644.0000,1997.0000,649.6933,1998.0658,5.6933,1.0658,5.7922,10.6032
2876.0000,1409.0000,2882.6357,1408.5909,6.6357,-0.4091,6.6483,-3.5275
3373.0000,1996.0000,3388.3276,1997.7057,15.3276,1.7057,15.4223,6.3499
1431.0000,1375.0000,1434.9756,1374.3584,3.9756,-0.6416,4.0270,-9.1677
1652.0000,3112.0000,1653.4325,3110.9766,1.4325,-1.0234,1.7605,-35.5437
4615.0000,2248.0000,4615.2769,2247.8918,0.2769,-0.1082,0.2972,-21.3382
35.0000,2281.0000,37.2228,2281.7107,2.2228,0.7107,2.3336,17.7307
277.0000,1921.0000,284.0783,1921.8998,7.0783,0.8998,7.1353,7.2445
742.0000,1854.0000,735.5261,1846.9475,-6.4739,-7.0525,9.5733,-132.5506
776.0000,1200.0000,777.1461,1200.5002,1.1461,0.5002,1.2505,23.5809
1411.0000,1804.0000,1422.4998,1804.9912,11.4998,0.9912,11.5424,4.9264
3612.0000,1090.0000,3615.2192,1090.4062,3.2192,0.4062,3.2448,7.1924
1258.0000,1812.0000,1275.3560,1813.4056,17.3560,1.4056,17.4128,4.6302
139.0000,2103.0000,140.3121,2103.3506,1.3121,0.3506,1.3581,14.9599
2531.0000,1133.0000,2537.6687,1131.2877,6.6687,-1.7123,6.8850,-14.4004
3457.0000,965.0000,3459.4563,965.2253,2.4563,0.2253,2.4666,5.2417
3366.0000,1364.0000,3368.0632,1364.7646,2.0632,0.7646,2.2004,20.3351
2739.0000,1724.0000,2739.0076,1724.0204,0.0076,0.0204,0.0217,69.6322
1335.0000,2241.0000,1335.2231,2240.5872,0.2231,-0.4128,0.4693,-61.6084
3519.0000,814.0000,3519.3801,814.6434,0.3801,0.6434,0.7473,59.4239
3933.0000,1301.0000,3936.0906,1301.3743,3.0906,0.3743,3.1132,6.9049
2991.0000,2259.0000,2995.2888,2259.4143,4.2888,0.4143,4.3088,5.5177
154.0000,2093.0000,155.3367,2092.1348,1.3367,-0.8652,1.5923,-32.9155
1266.0000,2197.0000,1267.7216,2197.3049,1.7216,0.3049,1.7484,10.0444
1098.0000,2148.0000,1099.2208,2147.5344,1.2208,-0.4656,1.3066,-20.8749
893.0000,2090.0000,892.0560,2084.8096,-0.9440,-5.1904,5.2756,-100.3082
1917.0000,345.0000,1918.5179,344.1660,1.5179,-0.8340,1.7320,-28.7860
1200.0000,1856.0000,1202.3130,1856.0674,2.3130,0.0674,2.3140,1.6687
3071.0000,2418.0000,3074.2690,2418.8965,3.2690,0.8965,3.3897,15.3355
1366.0000,1894.0000,1394.8057,1899.1029,28.8057,5.1029,29.2542,10.0457
1534.0000,2031.0000,1540.5946,2030.9032,6.5946,-0.0968,6.5953,-0.8410
1356.0000,1805.0000,1360.0045,1805.0018,4.0045,0.0018,4.0045,0.0262
4892.0000,1446.0000,4892.0029,1446.0045,0.0029,0.0045,0.0054,57.0306
884.0000,1065.0000,885.4468,1064.3147,1.4468,-0.6853,1.6009,-25.3458
2917.0000,1792.0000,2926.4583,1793.7648,9.4583,1.7648,9.6215,10.5690
4624.0000,848.0000,4632.1812,846.9657,8.1812,-1.0343,8.2463,-7.2054
3514.0000,1988.0000,3520.5244,1986.8394,6.5244,-1.1606,6.6268,-10.0870
2552.0000,2098.0000,2566.2576,2096.8528,14.2576,-1.1472,14.3036,-4.6003
132.0000,1933.0000,95.3945,2025.1133,-36.6055,92.1133,99.1202,111.6727
2604.0000,2153.0000,2609.3806,2155.3057,5.3806,2.3057,5.8538,23.1958
1689.0000,1283.0000,1689.7866,1283.3510,0.7866,0.3510,0.8614,24.0441
1701.0000,2149.0000,1697.3451,2145.9268,-3.6549,-3.0732,4.7753,-139.9411
764.0000,2104.0000,764.1899,2103.9768,0.1899,-0.0232,0.1914,-6.9618
1099.0000,1352.0000,1105.4894,1351.3868,6.4894,-0.6132,6.5183,-5.3977
2157.0000,2134.0000,2160.0466,2135.0293,3.0466,1.0293,3.2158,18.6674
578.0000,2110.0000,580.5102,2110.4160,2.5102,0.4160,2.5444,9.4101
2016.0000,1894.0000,2028.2972,1893.0927,12.2972,-0.9073,12.3307,-4.2199
579.0000,2079.0000,581.3094,2079.2253,2.3094,0.2253,2.3204,5.5731
480.0000,1478.0000,485.3973,1476.1340,5.3973,-1.8660,5.7108,-19.0714
2882.0000,2128.0000,2889.4514,2128.6753,7.4514,0.6753,7.4820,5.1783
1750.0000,1448.0000,1754.3618,1449.2759,4.3618,1.2759,4.5446,16.3048
497.0000,1826.0000,504.5613,1826.1149,7.5613,0.1149,7.5622,0.8703
864.0000,2053.0000,864.3997,2053.3005,0.3997,0.3005,0.5001,36.9384
2435.0000,1881.0000,2449.3379,1880.2911,14.3379,-0.7089,14.3554,-2.8304
2341.0000,2135.0000,2349.2192,2138.5200,8.2192,3.5200,8.9413,23.1838
716.0000,1811.0000,724.7712,1811.0919,8.7712,0.0919,8.7717,0.6004
2603.0000,1902.0000,2605.8022,1903.1326,2.8022,1.1326,3.0225,22.0068
3434.0000,1320.0000,3437.0049,1321.0016,3.0049,1.0016,3.1674,18.4342
3417.0000,1358.0000,3418.8357,1359.8953,1.8357,1.8953,2.6385,45.9147
535.0000,1796.0000,541.7833,1795.4243,6.7833,-0.5757,6.8077,-4.8509
2514.0000,1415.0000,2513.8503,1416.3053,-0.1497,1.3053,1.3138,96.5406
1854.0000,2644.0000,1854.3475,2644.4158,0.3475,0.4158,0.5419,50.1085
4150.0000,1933.0000,4163.4976,1933.6980,13.4976,0.6980,13.5156,2.9603
265.0000,1940.0000,269.9272,1941.2759,4.9272,1.2759,5.0897,14.5177
3379.0000,1339.0000,3385.9233,1340.2723,6.9233,1.2723,7.0393,10.4134
934.0000,1929.0000,936.1769,1928.7533,2.1769,-0.2467,2.1908,-6.4657
4243.0000,2055.0000,4245.4048,2053.0195,2.4048,-1.9805,3.1153,-39.4733
2184.0000,1252.0000,2189.1287,1251.5420,5.1287,-0.4580,5.1491,-5.1032
165.0000,2104.0000,168.1586,2103.7341,3.1586,-0.2659,3.1698,-4.8114
203.0000,2167.0000,206.9963,2168.5273,3.9963,1.5273,4.2782,20.9164
195.0000,1891.0000,196.7241,1890.6768,1.7241,-0.3232,1.7541,-10.6188
42.0000,1916.0000,45.7411,1916.1735,3.7411,0.1735,3.7452,2.6547
1273.0000,1206.0000,1275.0582,1206.0422,2.0582,0.0422,2.0587,1.1756
2240.0000,2100.0000,2243.1443,2100.7231,3.1443,0.7231,3.2264,12.9520
87.0000,1141.0000,87.7619,1141.4524,0.7619,0.4524,0.8861,30.6992
1985.0000,2040.0000,2038.1713,1942.0148,53.1713,-97.9852,111.4822,-61.5137
1924.0000,330.0000,1925.1570,330.6221,1.1570,0.6221,1.3136,28.2678
2444.0000,2167.0000,2444.0142,2167.0000,0.0142,0.0000,0.0142,0.0000
141.0000,2115.0000,141.9804,2115.1270,0.9804,0.1270,0.9886,7.3780
2655.0000,2032.0000,2658.0625,2032.0547,3.0625,0.0547,3.0630,1.0230
689.0000,1338.0000,699.6393,1334.1240,10.6393,-3.8760,11.3234,-20.0170
2801.0000,1273.0000,2808.8174,1272.4980,7.8174,-0.5020,7.8335,-3.6739
994.0000,1870.0000,1005.1777,1870.6858,11.1777,0.6858,11.1987,3.5109
950.0000,1904.0000,951.4783,1904.4546,1.4783,0.4546,1.5466,17.0928
2692.0000,2088.0000,2694.5085,2088.3406,2.5085,0.3406,2.5316,7.7316
2833.0000,1858.0000,2836.0173,1858.4800,3.0173,0.4800,3.0553,9.0386
1024.0000,2071.0000,1024.1023,2070.2932,0.1023,-0.7068,0.7142,-81.7646
1820.0000,2357.0000,1820.8772,2357.0063,0.8772,0.0063,0.8772,0.4146
4307.0000,2386.0000,4308.9893,2386.7673,1.9893,0.7673,2.1321,21.0936
1329.0000,2228.0000,1330.6005,2227.8555,1.6005,-0.1445,1.6070,-5.1601
753.0000,1969.0000,750.3121,1966.3425,-2.6879,-2.6575,3.7798,-135.3264
66.0000,1838.0000,73.5407,1821.1393,7.5407,-16.8607,18.4702,-65.9040
2454.0000,670.0000,2453.9954,670.2695,-0.0046,0.2695,0.2695,90.9862
3252.0000,2071.0000,3251.8582,2071.0574,-0.1418,0.0574,0.1530,157.9779
1476.0000,2429.0000,1479.3110,2429.7756,3.3110,0.7756,3.4007,13.1842
3360.0000,2151.0000,3374.0100,2153.5061,14.0100,2.5061,14.2324,10.1418
